id,start,end,energy
88,2023-02-11 21:45:00-05:00,2023-02-11 21:59:59-05:00,71.0
89,2023-02-11 22:00:00-05:00,2023-02-11 22:14:59-05:00,73.0
90,2023-02-11 22:15:00-05:00,2023-02-11 22:29:59-05:00,64.0
91,2023-02-11 22:30:00-05:00,2023-02-11 22:44:59-05:00,63.0
92,2023-02-11 22:45:00-05:00,2023-02-11 22:59:59-05:00,61.0
93,2023-02-11 23:00:00-05:00,2023-02-11 23:14:59-05:00,57.0
94,2023-02-11 23:15:00-05:00,2023-02-11 23:29:59-05:00,57.0
95,2023-02-11 23:30:00-05:00,2023-02-11 23:44:59-05:00,60.0
96,2023-02-11 23:45:00-05:00,2023-02-11 23:59:59-05:00,55.0
1,2023-02-12 00:00:00-05:00,2023-02-12 00:14:59-05:00,60.0
2,2023-02-12 00:15:00-05:00,2023-02-12 00:29:59-05:00,57.0
3,2023-02-12 00:30:00-05:00,2023-02-12 00:44:59-05:00,59.0
4,2023-02-12 00:45:00-05:00,2023-02-12 00:59:59-05:00,56.0
5,2023-02-12 01:00:00-05:00,2023-02-12 01:14:59-05:00,56.0
6,2023-02-12 01:15:00-05:00,2023-02-12 01:29:59-05:00,58.0
7,2023-02-12 01:30:00-05:00,2023-02-12 01:44:59-05:00,54.0
8,2023-02-12 01:45:00-05:00,2023-02-12 01:59:59-05:00,55.0
9,2023-02-12 02:00:00-05:00,2023-02-12 02:14:59-05:00,54.0
10,2023-02-12 02:15:00-05:00,2023-02-12 02:29:59-05:00,53.0
11,2023-02-12 02:30:00-05:00,2023-02-12 02:44:59-05:00,52.0
12,2023-02-12 02:45:00-05:00,2023-02-12 02:59:59-05:00,54.0
13,2023-02-12 03:00:00-05:00,2023-02-12 03:14:59-05:00,54.0
14,2023-02-12 03:15:00-05:00,2023-02-12 03:29:59-05:00,56.0
15,2023-02-12 03:30:00-05:00,2023-02-12 03:44:59-05:00,55.0
16,2023-02-12 03:45:00-05:00,2023-02-12 03:59:59-05:00,54.0
17,2023-02-12 04:00:00-05:00,2023-02-12 04:14:59-05:00,55.0
18,2023-02-12 04:15:00-05:00,2023-02-12 04:29:59-05:00,56.0
19,2023-02-12 04:30:00-05:00,2023-02-12 04:44:59-05:00,56.0
20,2023-02-12 04:45:00-05:00,2023-02-12 04:59:59-05:00,58.0
21,2023-02-12 05:00:00-05:00,2023-02-12 05:14:59-05:00,54.0
22,2023-02-12 05:15:00-05:00,2023-02-12 05:29:59-05:00,57.0
23,2023-02-12 05:30:00-05:00,2023-02-12 05:44:59-05:00,55.0
24,2023-02-12 05:45:00-05:00,2023-02-12 05:59:59-05:00,55.0
25,2023-02-12 06:00:00-05:00,2023-02-12 06:14:59-05:00,54.0
26,2023-02-12 06:15:00-05:00,2023-02-12 06:29:59-05:00,59.0
27,2023-02-12 06:30:00-05:00,2023-02-12 06:44:59-05:00,56.0
28,2023-02-12 06:45:00-05:00,2023-02-12 06:59:59-05:00,56.0
29,2023-02-12 07:00:00-05:00,2023-02-12 07:14:59-05:00,55.0
30,2023-02-12 07:15:00-05:00,2023-02-12 07:29:59-05:00,66.0
31,2023-02-12 07:30:00-05:00,2023-02-12 07:44:59-05:00,65.0
32,2023-02-12 07:45:00-05:00,2023-02-12 07:59:59-05:00,70.0
33,2023-02-12 08:00:00-05:00,2023-02-12 08:14:59-05:00,71.0
34,2023-02-12 08:15:00-05:00,2023-02-12 08:29:59-05:00,68.0
35,2023-02-12 08:30:00-05:00,2023-02-12 08:44:59-05:00,71.0
36,2023-02-12 08:45:00-05:00,2023-02-12 08:59:59-05:00,66.0
37,2023-02-12 09:00:00-05:00,2023-02-12 09:14:59-05:00,70.0
38,2023-02-12 09:15:00-05:00,2023-02-12 09:29:59-05:00,70.0
39,2023-02-12 09:30:00-05:00,2023-02-12 09:44:59-05:00,70.0
40,2023-02-12 09:45:00-05:00,2023-02-12 09:59:59-05:00,69.0
41,2023-02-12 10:00:00-05:00,2023-02-12 10:14:59-05:00,69.0
42,2023-02-12 10:15:00-05:00,2023-02-12 10:29:59-05:00,69.0
43,2023-02-12 10:30:00-05:00,2023-02-12 10:44:59-05:00,70.0
44,2023-02-12 10:45:00-05:00,2023-02-12 10:59:59-05:00,70.0
45,2023-02-12 11:00:00-05:00,2023-02-12 11:14:59-05:00,70.0
46,2023-02-12 11:15:00-05:00,2023-02-12 11:29:59-05:00,71.0
47,2023-02-12 11:30:00-05:00,2023-02-12 11:44:59-05:00,68.0
48,2023-02-12 11:45:00-05:00,2023-02-12 11:59:59-05:00,69.0
49,2023-02-12 12:00:00-05:00,2023-02-12 12:14:59-05:00,71.0
50,2023-02-12 12:15:00-05:00,2023-02-12 12:29:59-05:00,72.0
51,2023-02-12 12:30:00-05:00,2023-02-12 12:44:59-05:00,73.0
52,2023-02-12 12:45:00-05:00,2023-02-12 12:59:59-05:00,72.0
53,2023-02-12 13:00:00-05:00,2023-02-12 13:14:59-05:00,75.0
54,2023-02-12 13:15:00-05:00,2023-02-12 13:29:59-05:00,77.0
55,2023-02-12 13:30:00-05:00,2023-02-12 13:44:59-05:00,73.0
56,2023-02-12 13:45:00-05:00,2023-02-12 13:59:59-05:00,77.0
57,2023-02-12 14:00:00-05:00,2023-02-12 14:14:59-05:00,73.0
58,2023-02-12 14:15:00-05:00,2023-02-12 14:29:59-05:00,73.0
59,2023-02-12 14:30:00-05:00,2023-02-12 14:44:59-05:00,76.0
60,2023-02-12 14:45:00-05:00,2023-02-12 14:59:59-05:00,75.0
61,2023-02-12 15:00:00-05:00,2023-02-12 15:14:59-05:00,76.0
62,2023-02-12 15:15:00-05:00,2023-02-12 15:29:59-05:00,75.0
63,2023-02-12 15:30:00-05:00,2023-02-12 15:44:59-05:00,77.0
64,2023-02-12 15:45:00-05:00,2023-02-12 15:59:59-05:00,77.0
65,2023-02-12 16:00:00-05:00,2023-02-12 16:14:59-05:00,75.0
66,2023-02-12 16:15:00-05:00,2023-02-12 16:29:59-05:00,74.0
67,2023-02-12 16:30:00-05:00,2023-02-12 16:44:59-05:00,78.0
68,2023-02-12 16:45:00-05:00,2023-02-12 16:59:59-05:00,74.0
69,2023-02-12 17:00:00-05:00,2023-02-12 17:14:59-05:00,76.0
70,2023-02-12 17:15:00-05:00,2023-02-12 17:29:59-05:00,75.0
71,2023-02-12 17:30:00-05:00,2023-02-12 17:44:59-05:00,77.0
72,2023-02-12 17:45:00-05:00,2023-02-12 17:59:59-05:00,77.0
73,2023-02-12 18:00:00-05:00,2023-02-12 18:14:59-05:00,80.0
74,2023-02-12 18:15:00-05:00,2023-02-12 18:29:59-05:00,82.0
75,2023-02-12 18:30:00-05:00,2023-02-12 18:44:59-05:00,76.0
76,2023-02-12 18:45:00-05:00,2023-02-12 18:59:59-05:00,76.0
77,2023-02-12 19:00:00-05:00,2023-02-12 19:14:59-05:00,75.0
78,2023-02-12 19:15:00-05:00,2023-02-12 19:29:59-05:00,76.0
79,2023-02-12 19:30:00-05:00,2023-02-12 19:44:59-05:00,75.0
80,2023-02-12 19:45:00-05:00,2023-02-12 19:59:59-05:00,78.0
81,2023-02-12 20:00:00-05:00,2023-02-12 20:14:59-05:00,73.0
82,2023-02-12 20:15:00-05:00,2023-02-12 20:29:59-05:00,77.0
83,2023-02-12 20:30:00-05:00,2023-02-12 20:44:59-05:00,75.0
84,2023-02-12 20:45:00-05:00,2023-02-12 20:59:59-05:00,76.0
85,2023-02-12 21:00:00-05:00,2023-02-12 21:14:59-05:00,75.0
86,2023-02-12 21:15:00-05:00,2023-02-12 21:29:59-05:00,73.0
87,2023-02-12 21:30:00-05:00,2023-02-12 21:44:59-05:00,76.0
88,2023-02-12 21:45:00-05:00,2023-02-12 21:59:59-05:00,75.0
89,2023-02-12 22:00:00-05:00,2023-02-12 22:14:59-05:00,78.0
90,2023-02-12 22:15:00-05:00,2023-02-12 22:29:59-05:00,75.0
91,2023-02-12 22:30:00-05:00,2023-02-12 22:44:59-05:00,67.0
92,2023-02-12 22:45:00-05:00,2023-02-12 22:59:59-05:00,70.0
93,2023-02-12 23:00:00-05:00,2023-02-12 23:14:59-05:00,66.0
94,2023-02-12 23:15:00-05:00,2023-02-12 23:29:59-05:00,72.0
95,2023-02-12 23:30:00-05:00,2023-02-12 23:44:59-05:00,66.0
96,2023-02-12 23:45:00-05:00,2023-02-12 23:59:59-05:00,70.0
1,2023-02-13 00:00:00-05:00,2023-02-13 00:14:59-05:00,67.0
2,2023-02-13 00:15:00-05:00,2023-02-13 00:29:59-05:00,67.0
3,2023-02-13 00:30:00-05:00,2023-02-13 00:44:59-05:00,64.0
4,2023-02-13 00:45:00-05:00,2023-02-13 00:59:59-05:00,68.0
5,2023-02-13 01:00:00-05:00,2023-02-13 01:14:59-05:00,65.0
6,2023-02-13 01:15:00-05:00,2023-02-13 01:29:59-05:00,64.0
7,2023-02-13 01:30:00-05:00,2023-02-13 01:44:59-05:00,68.0
8,2023-02-13 01:45:00-05:00,2023-02-13 01:59:59-05:00,68.0
9,2023-02-13 02:00:00-05:00,2023-02-13 02:14:59-05:00,69.0
10,2023-02-13 02:15:00-05:00,2023-02-13 02:29:59-05:00,69.0
11,2023-02-13 02:30:00-05:00,2023-02-13 02:44:59-05:00,69.0
12,2023-02-13 02:45:00-05:00,2023-02-13 02:59:59-05:00,67.0
13,2023-02-13 03:00:00-05:00,2023-02-13 03:14:59-05:00,64.0
14,2023-02-13 03:15:00-05:00,2023-02-13 03:29:59-05:00,67.0
15,2023-02-13 03:30:00-05:00,2023-02-13 03:44:59-05:00,68.0
16,2023-02-13 03:45:00-05:00,2023-02-13 03:59:59-05:00,70.0
17,2023-02-13 04:00:00-05:00,2023-02-13 04:14:59-05:00,72.0
18,2023-02-13 04:15:00-05:00,2023-02-13 04:29:59-05:00,74.0
19,2023-02-13 04:30:00-05:00,2023-02-13 04:44:59-05:00,67.0
20,2023-02-13 04:45:00-05:00,2023-02-13 04:59:59-05:00,71.0
21,2023-02-13 05:00:00-05:00,2023-02-13 05:14:59-05:00,69.0
22,2023-02-13 05:15:00-05:00,2023-02-13 05:29:59-05:00,73.0
23,2023-02-13 05:30:00-05:00,2023-02-13 05:44:59-05:00,79.0
24,2023-02-13 05:45:00-05:00,2023-02-13 05:59:59-05:00,82.0
25,2023-02-13 06:00:00-05:00,2023-02-13 06:14:59-05:00,82.0
26,2023-02-13 06:15:00-05:00,2023-02-13 06:29:59-05:00,83.0
27,2023-02-13 06:30:00-05:00,2023-02-13 06:44:59-05:00,85.0
28,2023-02-13 06:45:00-05:00,2023-02-13 06:59:59-05:00,81.0
29,2023-02-13 07:00:00-05:00,2023-02-13 07:14:59-05:00,86.0
30,2023-02-13 07:15:00-05:00,2023-02-13 07:29:59-05:00,82.0
31,2023-02-13 07:30:00-05:00,2023-02-13 07:44:59-05:00,80.0
32,2023-02-13 07:45:00-05:00,2023-02-13 07:59:59-05:00,83.0
33,2023-02-13 08:00:00-05:00,2023-02-13 08:14:59-05:00,84.0
34,2023-02-13 08:15:00-05:00,2023-02-13 08:29:59-05:00,81.0
35,2023-02-13 08:30:00-05:00,2023-02-13 08:44:59-05:00,87.0
36,2023-02-13 08:45:00-05:00,2023-02-13 08:59:59-05:00,87.0
37,2023-02-13 09:00:00-05:00,2023-02-13 09:14:59-05:00,90.0
38,2023-02-13 09:15:00-05:00,2023-02-13 09:29:59-05:00,90.0
39,2023-02-13 09:30:00-05:00,2023-02-13 09:44:59-05:00,89.0
40,2023-02-13 09:45:00-05:00,2023-02-13 09:59:59-05:00,87.0
41,2023-02-13 10:00:00-05:00,2023-02-13 10:14:59-05:00,91.0
42,2023-02-13 10:15:00-05:00,2023-02-13 10:29:59-05:00,87.0
43,2023-02-13 10:30:00-05:00,2023-02-13 10:44:59-05:00,88.0
44,2023-02-13 10:45:00-05:00,2023-02-13 10:59:59-05:00,91.0
45,2023-02-13 11:00:00-05:00,2023-02-13 11:14:59-05:00,89.0
46,2023-02-13 11:15:00-05:00,2023-02-13 11:29:59-05:00,93.0
47,2023-02-13 11:30:00-05:00,2023-02-13 11:44:59-05:00,91.0
48,2023-02-13 11:45:00-05:00,2023-02-13 11:59:59-05:00,91.0
49,2023-02-13 12:00:00-05:00,2023-02-13 12:14:59-05:00,92.0
50,2023-02-13 12:15:00-05:00,2023-02-13 12:29:59-05:00,96.0
51,2023-02-13 12:30:00-05:00,2023-02-13 12:44:59-05:00,94.0
52,2023-02-13 12:45:00-05:00,2023-02-13 12:59:59-05:00,93.0
53,2023-02-13 13:00:00-05:00,2023-02-13 13:14:59-05:00,96.0
54,2023-02-13 13:15:00-05:00,2023-02-13 13:29:59-05:00,99.0
55,2023-02-13 13:30:00-05:00,2023-02-13 13:44:59-05:00,97.0
56,2023-02-13 13:45:00-05:00,2023-02-13 13:59:59-05:00,99.0
57,2023-02-13 14:00:00-05:00,2023-02-13 14:14:59-05:00,100.0
58,2023-02-13 14:15:00-05:00,2023-02-13 14:29:59-05:00,97.0
59,2023-02-13 14:30:00-05:00,2023-02-13 14:44:59-05:00,98.0
60,2023-02-13 14:45:00-05:00,2023-02-13 14:59:59-05:00,98.0
61,2023-02-13 15:00:00-05:00,2023-02-13 15:14:59-05:00,99.0
62,2023-02-13 15:15:00-05:00,2023-02-13 15:29:59-05:00,95.0
63,2023-02-13 15:30:00-05:00,2023-02-13 15:44:59-05:00,97.0
64,2023-02-13 15:45:00-05:00,2023-02-13 15:59:59-05:00,92.0
65,2023-02-13 16:00:00-05:00,2023-02-13 16:14:59-05:00,93.0
66,2023-02-13 16:15:00-05:00,2023-02-13 16:29:59-05:00,93.0
67,2023-02-13 16:30:00-05:00,2023-02-13 16:44:59-05:00,89.0
68,2023-02-13 16:45:00-05:00,2023-02-13 16:59:59-05:00,89.0
69,2023-02-13 17:00:00-05:00,2023-02-13 17:14:59-05:00,92.0
70,2023-02-13 17:15:00-05:00,2023-02-13 17:29:59-05:00,92.0
71,2023-02-13 17:30:00-05:00,2023-02-13 17:44:59-05:00,89.0
72,2023-02-13 17:45:00-05:00,2023-02-13 17:59:59-05:00,90.0
73,2023-02-13 18:00:00-05:00,2023-02-13 18:14:59-05:00,92.0
74,2023-02-13 18:15:00-05:00,2023-02-13 18:29:59-05:00,87.0
75,2023-02-13 18:30:00-05:00,2023-02-13 18:44:59-05:00,89.0
76,2023-02-13 18:45:00-05:00,2023-02-13 18:59:59-05:00,87.0
77,2023-02-13 19:00:00-05:00,2023-02-13 19:14:59-05:00,87.0
78,2023-02-13 19:15:00-05:00,2023-02-13 19:29:59-05:00,86.0
79,2023-02-13 19:30:00-05:00,2023-02-13 19:44:59-05:00,87.0
80,2023-02-13 19:45:00-05:00,2023-02-13 19:59:59-05:00,86.0
81,2023-02-13 20:00:00-05:00,2023-02-13 20:14:59-05:00,84.0
82,2023-02-13 20:15:00-05:00,2023-02-13 20:29:59-05:00,85.0
83,2023-02-13 20:30:00-05:00,2023-02-13 20:44:59-05:00,84.0
84,2023-02-13 20:45:00-05:00,2023-02-13 20:59:59-05:00,82.0
85,2023-02-13 21:00:00-05:00,2023-02-13 21:14:59-05:00,81.0
86,2023-02-13 21:15:00-05:00,2023-02-13 21:29:59-05:00,78.0
87,2023-02-13 21:30:00-05:00,2023-02-13 21:44:59-05:00,77.0
88,2023-02-13 21:45:00-05:00,2023-02-13 21:59:59-05:00,79.0
89,2023-02-13 22:00:00-05:00,2023-02-13 22:14:59-05:00,78.0
90,2023-02-13 22:15:00-05:00,2023-02-13 22:29:59-05:00,71.0
91,2023-02-13 22:30:00-05:00,2023-02-13 22:44:59-05:00,72.0
92,2023-02-13 22:45:00-05:00,2023-02-13 22:59:59-05:00,66.0
93,2023-02-13 23:00:00-05:00,2023-02-13 23:14:59-05:00,64.0
94,2023-02-13 23:15:00-05:00,2023-02-13 23:29:59-05:00,65.0
95,2023-02-13 23:30:00-05:00,2023-02-13 23:44:59-05:00,67.0
96,2023-02-13 23:45:00-05:00,2023-02-13 23:59:59-05:00,64.0
1,2023-02-14 00:00:00-05:00,2023-02-14 00:14:59-05:00,66.0
2,2023-02-14 00:15:00-05:00,2023-02-14 00:29:59-05:00,63.0
3,2023-02-14 00:30:00-05:00,2023-02-14 00:44:59-05:00,62.0
4,2023-02-14 00:45:00-05:00,2023-02-14 00:59:59-05:00,62.0
5,2023-02-14 01:00:00-05:00,2023-02-14 01:14:59-05:00,62.0
6,2023-02-14 01:15:00-05:00,2023-02-14 01:29:59-05:00,63.0
7,2023-02-14 01:30:00-05:00,2023-02-14 01:44:59-05:00,64.0
8,2023-02-14 01:45:00-05:00,2023-02-14 01:59:59-05:00,64.0
9,2023-02-14 02:00:00-05:00,2023-02-14 02:14:59-05:00,65.0
10,2023-02-14 02:15:00-05:00,2023-02-14 02:29:59-05:00,59.0
11,2023-02-14 02:30:00-05:00,2023-02-14 02:44:59-05:00,61.0
12,2023-02-14 02:45:00-05:00,2023-02-14 02:59:59-05:00,63.0
13,2023-02-14 03:00:00-05:00,2023-02-14 03:14:59-05:00,63.0
14,2023-02-14 03:15:00-05:00,2023-02-14 03:29:59-05:00,68.0
15,2023-02-14 03:30:00-05:00,2023-02-14 03:44:59-05:00,69.0
16,2023-02-14 03:45:00-05:00,2023-02-14 03:59:59-05:00,66.0
17,2023-02-14 04:00:00-05:00,2023-02-14 04:14:59-05:00,73.0
18,2023-02-14 04:15:00-05:00,2023-02-14 04:29:59-05:00,75.0
19,2023-02-14 04:30:00-05:00,2023-02-14 04:44:59-05:00,83.0
20,2023-02-14 04:45:00-05:00,2023-02-14 04:59:59-05:00,73.0
21,2023-02-14 05:00:00-05:00,2023-02-14 05:14:59-05:00,77.0
22,2023-02-14 05:15:00-05:00,2023-02-14 05:29:59-05:00,78.0
23,2023-02-14 05:30:00-05:00,2023-02-14 05:44:59-05:00,77.0
24,2023-02-14 05:45:00-05:00,2023-02-14 05:59:59-05:00,75.0
25,2023-02-14 06:00:00-05:00,2023-02-14 06:14:59-05:00,84.0
26,2023-02-14 06:15:00-05:00,2023-02-14 06:29:59-05:00,83.0
27,2023-02-14 06:30:00-05:00,2023-02-14 06:44:59-05:00,82.0
28,2023-02-14 06:45:00-05:00,2023-02-14 06:59:59-05:00,87.0
29,2023-02-14 07:00:00-05:00,2023-02-14 07:14:59-05:00,81.0
30,2023-02-14 07:15:00-05:00,2023-02-14 07:29:59-05:00,82.0
31,2023-02-14 07:30:00-05:00,2023-02-14 07:44:59-05:00,79.0
32,2023-02-14 07:45:00-05:00,2023-02-14 07:59:59-05:00,79.0
33,2023-02-14 08:00:00-05:00,2023-02-14 08:14:59-05:00,77.0
34,2023-02-14 08:15:00-05:00,2023-02-14 08:29:59-05:00,82.0
35,2023-02-14 08:30:00-05:00,2023-02-14 08:44:59-05:00,75.0
36,2023-02-14 08:45:00-05:00,2023-02-14 08:59:59-05:00,76.0
37,2023-02-14 09:00:00-05:00,2023-02-14 09:14:59-05:00,82.0
38,2023-02-14 09:15:00-05:00,2023-02-14 09:29:59-05:00,84.0
39,2023-02-14 09:30:00-05:00,2023-02-14 09:44:59-05:00,83.0
40,2023-02-14 09:45:00-05:00,2023-02-14 09:59:59-05:00,89.0
41,2023-02-14 10:00:00-05:00,2023-02-14 10:14:59-05:00,87.0
42,2023-02-14 10:15:00-05:00,2023-02-14 10:29:59-05:00,90.0
43,2023-02-14 10:30:00-05:00,2023-02-14 10:44:59-05:00,88.0
44,2023-02-14 10:45:00-05:00,2023-02-14 10:59:59-05:00,92.0
45,2023-02-14 11:00:00-05:00,2023-02-14 11:14:59-05:00,94.0
46,2023-02-14 11:15:00-05:00,2023-02-14 11:29:59-05:00,96.0
47,2023-02-14 11:30:00-05:00,2023-02-14 11:44:59-05:00,94.0
48,2023-02-14 11:45:00-05:00,2023-02-14 11:59:59-05:00,96.0
49,2023-02-14 12:00:00-05:00,2023-02-14 12:14:59-05:00,100.0
50,2023-02-14 12:15:00-05:00,2023-02-14 12:29:59-05:00,98.0
51,2023-02-14 12:30:00-05:00,2023-02-14 12:44:59-05:00,101.0
52,2023-02-14 12:45:00-05:00,2023-02-14 12:59:59-05:00,104.0
53,2023-02-14 13:00:00-05:00,2023-02-14 13:14:59-05:00,104.0
54,2023-02-14 13:15:00-05:00,2023-02-14 13:29:59-05:00,106.0
55,2023-02-14 13:30:00-05:00,2023-02-14 13:44:59-05:00,105.0
56,2023-02-14 13:45:00-05:00,2023-02-14 13:59:59-05:00,102.0
57,2023-02-14 14:00:00-05:00,2023-02-14 14:14:59-05:00,103.0
58,2023-02-14 14:15:00-05:00,2023-02-14 14:29:59-05:00,113.0
59,2023-02-14 14:30:00-05:00,2023-02-14 14:44:59-05:00,114.0
60,2023-02-14 14:45:00-05:00,2023-02-14 14:59:59-05:00,107.0
61,2023-02-14 15:00:00-05:00,2023-02-14 15:14:59-05:00,97.0
62,2023-02-14 15:15:00-05:00,2023-02-14 15:29:59-05:00,101.0
63,2023-02-14 15:30:00-05:00,2023-02-14 15:44:59-05:00,103.0
64,2023-02-14 15:45:00-05:00,2023-02-14 15:59:59-05:00,101.0
65,2023-02-14 16:00:00-05:00,2023-02-14 16:14:59-05:00,106.0
66,2023-02-14 16:15:00-05:00,2023-02-14 16:29:59-05:00,100.0
67,2023-02-14 16:30:00-05:00,2023-02-14 16:44:59-05:00,101.0
68,2023-02-14 16:45:00-05:00,2023-02-14 16:59:59-05:00,98.0
69,2023-02-14 17:00:00-05:00,2023-02-14 17:14:59-05:00,98.0
70,2023-02-14 17:15:00-05:00,2023-02-14 17:29:59-05:00,92.0
71,2023-02-14 17:30:00-05:00,2023-02-14 17:44:59-05:00,89.0
72,2023-02-14 17:45:00-05:00,2023-02-14 17:59:59-05:00,92.0
73,2023-02-14 18:00:00-05:00,2023-02-14 18:14:59-05:00,91.0
74,2023-02-14 18:15:00-05:00,2023-02-14 18:29:59-05:00,92.0
75,2023-02-14 18:30:00-05:00,2023-02-14 18:44:59-05:00,87.0
76,2023-02-14 18:45:00-05:00,2023-02-14 18:59:59-05:00,90.0
77,2023-02-14 19:00:00-05:00,2023-02-14 19:14:59-05:00,87.0
78,2023-02-14 19:15:00-05:00,2023-02-14 19:29:59-05:00,85.0
79,2023-02-14 19:30:00-05:00,2023-02-14 19:44:59-05:00,83.0
80,2023-02-14 19:45:00-05:00,2023-02-14 19:59:59-05:00,83.0
81,2023-02-14 20:00:00-05:00,2023-02-14 20:14:59-05:00,84.0
82,2023-02-14 20:15:00-05:00,2023-02-14 20:29:59-05:00,83.0
83,2023-02-14 20:30:00-05:00,2023-02-14 20:44:59-05:00,77.0
84,2023-02-14 20:45:00-05:00,2023-02-14 20:59:59-05:00,75.0
85,2023-02-14 21:00:00-05:00,2023-02-14 21:14:59-05:00,73.0
86,2023-02-14 21:15:00-05:00,2023-02-14 21:29:59-05:00,74.0
87,2023-02-14 21:30:00-05:00,2023-02-14 21:44:59-05:00,74.0
88,2023-02-14 21:45:00-05:00,2023-02-14 21:59:59-05:00,75.0
89,2023-02-14 22:00:00-05:00,2023-02-14 22:14:59-05:00,75.0
90,2023-02-14 22:15:00-05:00,2023-02-14 22:29:59-05:00,70.0
91,2023-02-14 22:30:00-05:00,2023-02-14 22:44:59-05:00,65.0
92,2023-02-14 22:45:00-05:00,2023-02-14 22:59:59-05:00,67.0
93,2023-02-14 23:00:00-05:00,2023-02-14 23:14:59-05:00,64.0
94,2023-02-14 23:15:00-05:00,2023-02-14 23:29:59-05:00,66.0
95,2023-02-14 23:30:00-05:00,2023-02-14 23:44:59-05:00,61.0
96,2023-02-14 23:45:00-05:00,2023-02-14 23:59:59-05:00,63.0
1,2023-02-15 00:00:00-05:00,2023-02-15 00:14:59-05:00,60.0
2,2023-02-15 00:15:00-05:00,2023-02-15 00:29:59-05:00,58.0
3,2023-02-15 00:30:00-05:00,2023-02-15 00:44:59-05:00,60.0
4,2023-02-15 00:45:00-05:00,2023-02-15 00:59:59-05:00,57.0
5,2023-02-15 01:00:00-05:00,2023-02-15 01:14:59-05:00,56.0
6,2023-02-15 01:15:00-05:00,2023-02-15 01:29:59-05:00,62.0
7,2023-02-15 01:30:00-05:00,2023-02-15 01:44:59-05:00,61.0
8,2023-02-15 01:45:00-05:00,2023-02-15 01:59:59-05:00,62.0
9,2023-02-15 02:00:00-05:00,2023-02-15 02:14:59-05:00,62.0
10,2023-02-15 02:15:00-05:00,2023-02-15 02:29:59-05:00,61.0
11,2023-02-15 02:30:00-05:00,2023-02-15 02:44:59-05:00,60.0
12,2023-02-15 02:45:00-05:00,2023-02-15 02:59:59-05:00,58.0
13,2023-02-15 03:00:00-05:00,2023-02-15 03:14:59-05:00,60.0
14,2023-02-15 03:15:00-05:00,2023-02-15 03:29:59-05:00,61.0
15,2023-02-15 03:30:00-05:00,2023-02-15 03:44:59-05:00,59.0
16,2023-02-15 03:45:00-05:00,2023-02-15 03:59:59-05:00,60.0
17,2023-02-15 04:00:00-05:00,2023-02-15 04:14:59-05:00,63.0
18,2023-02-15 04:15:00-05:00,2023-02-15 04:29:59-05:00,65.0
19,2023-02-15 04:30:00-05:00,2023-02-15 04:44:59-05:00,67.0
20,2023-02-15 04:45:00-05:00,2023-02-15 04:59:59-05:00,67.0
21,2023-02-15 05:00:00-05:00,2023-02-15 05:14:59-05:00,69.0
22,2023-02-15 05:15:00-05:00,2023-02-15 05:29:59-05:00,71.0
23,2023-02-15 05:30:00-05:00,2023-02-15 05:44:59-05:00,68.0
24,2023-02-15 05:45:00-05:00,2023-02-15 05:59:59-05:00,71.0
25,2023-02-15 06:00:00-05:00,2023-02-15 06:14:59-05:00,71.0
26,2023-02-15 06:15:00-05:00,2023-02-15 06:29:59-05:00,74.0
27,2023-02-15 06:30:00-05:00,2023-02-15 06:44:59-05:00,79.0
28,2023-02-15 06:45:00-05:00,2023-02-15 06:59:59-05:00,73.0
29,2023-02-15 07:00:00-05:00,2023-02-15 07:14:59-05:00,71.0
30,2023-02-15 07:15:00-05:00,2023-02-15 07:29:59-05:00,69.0
31,2023-02-15 07:30:00-05:00,2023-02-15 07:44:59-05:00,73.0
32,2023-02-15 07:45:00-05:00,2023-02-15 07:59:59-05:00,67.0
33,2023-02-15 08:00:00-05:00,2023-02-15 08:14:59-05:00,74.0
34,2023-02-15 08:15:00-05:00,2023-02-15 08:29:59-05:00,75.0
35,2023-02-15 08:30:00-05:00,2023-02-15 08:44:59-05:00,77.0
36,2023-02-15 08:45:00-05:00,2023-02-15 08:59:59-05:00,75.0
37,2023-02-15 09:00:00-05:00,2023-02-15 09:14:59-05:00,81.0
38,2023-02-15 09:15:00-05:00,2023-02-15 09:29:59-05:00,80.0
39,2023-02-15 09:30:00-05:00,2023-02-15 09:44:59-05:00,83.0
40,2023-02-15 09:45:00-05:00,2023-02-15 09:59:59-05:00,85.0
41,2023-02-15 10:00:00-05:00,2023-02-15 10:14:59-05:00,96.0
42,2023-02-15 10:15:00-05:00,2023-02-15 10:29:59-05:00,94.0
43,2023-02-15 10:30:00-05:00,2023-02-15 10:44:59-05:00,86.0
44,2023-02-15 10:45:00-05:00,2023-02-15 10:59:59-05:00,88.0
45,2023-02-15 11:00:00-05:00,2023-02-15 11:14:59-05:00,87.0
46,2023-02-15 11:15:00-05:00,2023-02-15 11:29:59-05:00,91.0
47,2023-02-15 11:30:00-05:00,2023-02-15 11:44:59-05:00,91.0
48,2023-02-15 11:45:00-05:00,2023-02-15 11:59:59-05:00,92.0
49,2023-02-15 12:00:00-05:00,2023-02-15 12:14:59-05:00,93.0
50,2023-02-15 12:15:00-05:00,2023-02-15 12:29:59-05:00,100.0
51,2023-02-15 12:30:00-05:00,2023-02-15 12:44:59-05:00,97.0
52,2023-02-15 12:45:00-05:00,2023-02-15 12:59:59-05:00,105.0
